month,day,year,hour,curtailment_type,reason,curtail_category,fuel_type,curtailed_MWh,curtailed_MW
4,25,2018,11,Economic,System,Economic - System,SOLR,191,263
4,25,2018,11,Economic,System,Economic - System,WIND,1,10
4,25,2018,12,Economic,Local,Economic - Local,SOLR,11,16
4,25,2018,12,Economic,System,Economic - System,SOLR,467,679
4,25,2018,12,Economic,System,Economic - System,WIND,8,11
4,25,2018,13,Economic,Local,Economic - Local,SOLR,14,15
4,25,2018,13,Economic,System,Economic - System,SOLR,408,733
4,25,2018,13,Economic,System,Economic - System,WIND,6,18
4,25,2018,14,Economic,Local,Economic - Local,SOLR,8,7
4,25,2018,14,Economic,System,Economic - System,SOLR,113,258
4,25,2018,14,Economic,System,Economic - System,WIND,4,19
4,25,2018,15,Economic,Local,Economic - Local,SOLR,12,12
4,25,2018,15,Economic,System,Economic - System,SOLR,47,234
4,25,2018,16,Economic,Local,Economic - Local,SOLR,9,3
4,25,2018,16,Economic,System,Economic - System,SOLR,50,204
4,25,2018,17,Economic,Local,Economic - Local,SOLR,7,10
4,25,2018,17,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,7
4,25,2018,18,Economic,Local,Economic - Local,SOLR,2,3
4,25,2018,18,Economic,System,Economic - System,SOLR,0,6
4,25,2018,19,Economic,Local,Economic - Local,WIND,39,132
4,25,2018,20,Economic,Local,Economic - Local,WIND,143,176
4,25,2018,20,SelfSchCut,Local,SelfSchCut - Local,WIND,2,16
4,25,2018,21,Economic,Local,Economic - Local,WIND,170,178
4,25,2018,21,SelfSchCut,Local,SelfSchCut - Local,WIND,20,42
4,25,2018,22,Economic,Local,Economic - Local,WIND,103,183
4,25,2018,22,SelfSchCut,Local,SelfSchCut - Local,WIND,21,38
4,25,2018,23,Economic,Local,Economic - Local,WIND,103,176
4,25,2018,23,SelfSchCut,Local,SelfSchCut - Local,WIND,7,42
4,25,2018,24,Economic,Local,Economic - Local,WIND,87,119
4,26,2018,1,Economic,Local,Economic - Local,WIND,164,173
4,26,2018,1,SelfSchCut,Local,SelfSchCut - Local,WIND,1,13
4,26,2018,2,Economic,Local,Economic - Local,WIND,175,177
4,26,2018,3,Economic,Local,Economic - Local,WIND,164,173
4,26,2018,4,Economic,Local,Economic - Local,WIND,144,149
4,26,2018,5,Economic,Local,Economic - Local,WIND,115,131
4,26,2018,6,Economic,Local,Economic - Local,WIND,89,163
4,26,2018,7,Economic,Local,Economic - Local,WIND,144,149
4,26,2018,7,Economic,System,Economic - System,SOLR,4,52
4,26,2018,7,SelfSchCut,Local,SelfSchCut - Local,WIND,6,12
4,26,2018,8,Economic,Local,Economic - Local,SOLR,5,46
4,26,2018,8,Economic,Local,Economic - Local,WIND,136,124
4,26,2018,8,SelfSchCut,Local,SelfSchCut - Local,WIND,15,57
4,26,2018,9,Economic,Local,Economic - Local,SOLR,3,5
4,26,2018,9,Economic,Local,Economic - Local,WIND,53,105
4,26,2018,9,Economic,System,Economic - System,SOLR,5,14
4,26,2018,10,Economic,Local,Economic - Local,SOLR,9,15
4,26,2018,10,Economic,Local,Economic - Local,WIND,43,11
4,26,2018,10,Economic,System,Economic - System,SOLR,30,127
4,26,2018,11,Economic,Local,Economic - Local,SOLR,120,629
4,26,2018,11,Economic,Local,Economic - Local,WIND,20,102
4,26,2018,11,Economic,System,Economic - System,WIND,8,21
4,26,2018,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,7
4,26,2018,12,Economic,Local,Economic - Local,SOLR,19,20
4,26,2018,12,Economic,System,Economic - System,SOLR,41,188
4,26,2018,13,Economic,Local,Economic - Local,SOLR,21,27
4,26,2018,13,Economic,Local,Economic - Local,WIND,17,57
4,26,2018,14,Economic,Local,Economic - Local,SOLR,18,25
4,26,2018,14,Economic,Local,Economic - Local,WIND,1,6
4,26,2018,15,Economic,Local,Economic - Local,SOLR,20,16
4,26,2018,15,Economic,System,Economic - System,SOLR,138,319
4,26,2018,15,Economic,System,Economic - System,WIND,8,31
4,26,2018,16,Economic,Local,Economic - Local,SOLR,4,4
4,26,2018,16,Economic,System,Economic - System,SOLR,132,325
4,26,2018,16,Economic,System,Economic - System,WIND,5,16
4,26,2018,17,Economic,Local,Economic - Local,SOLR,5,8
4,26,2018,17,Economic,Local,Economic - Local,WIND,56,86
4,26,2018,17,Economic,System,Economic - System,SOLR,432,791
4,26,2018,17,Economic,System,Economic - System,WIND,91,241
4,26,2018,17,SelfSchCut,Local,SelfSchCut - Local,SOLR,5,8
4,26,2018,18,Economic,Local,Economic - Local,SOLR,1,2
4,26,2018,18,Economic,Local,Economic - Local,WIND,94,73
4,26,2018,18,Economic,System,Economic - System,SOLR,60,292
4,26,2018,19,Economic,Local,Economic - Local,SOLR,1,16
4,26,2018,19,Economic,Local,Economic - Local,WIND,98,121
4,26,2018,19,SelfSchCut,Local,SelfSchCut - Local,WIND,3,34
4,26,2018,20,Economic,Local,Economic - Local,WIND,117,146
4,26,2018,21,Economic,Local,Economic - Local,WIND,155,164
4,26,2018,22,Economic,Local,Economic - Local,WIND,168,170
4,26,2018,23,Economic,Local,Economic - Local,WIND,180,184
4,26,2018,24,Economic,Local,Economic - Local,WIND,166,184
4,27,2018,1,Economic,Local,Economic - Local,WIND,180,211
4,27,2018,2,Economic,Local,Economic - Local,WIND,188,218
4,27,2018,2,SelfSchCut,Local,SelfSchCut - Local,WIND,3,10
4,27,2018,3,Economic,Local,Economic - Local,WIND,119,168
4,27,2018,4,Economic,Local,Economic - Local,WIND,26,66
4,27,2018,5,Economic,Local,Economic - Local,WIND,29,66
4,27,2018,7,Economic,System,Economic - System,SOLR,1,5
4,27,2018,8,Economic,Local,Economic - Local,SOLR,16,33
4,27,2018,9,Economic,Local,Economic - Local,SOLR,5,3
4,27,2018,9,Economic,System,Economic - System,SOLR,88,353
4,27,2018,9,Economic,System,Economic - System,WIND,4,16
4,27,2018,10,Economic,Local,Economic - Local,SOLR,11,12
4,27,2018,10,Economic,System,Economic - System,SOLR,8,44
4,27,2018,10,Economic,System,Economic - System,WIND,1,13
4,27,2018,11,Economic,Local,Economic - Local,SOLR,54,257
4,27,2018,12,Economic,Local,Economic - Local,SOLR,263,379
4,27,2018,13,Economic,Local,Economic - Local,SOLR,221,263
4,27,2018,14,Economic,Local,Economic - Local,SOLR,84,162
4,27,2018,14,Economic,System,Economic - System,SOLR,14,19
4,27,2018,15,Economic,Local,Economic - Local,SOLR,10,7
4,27,2018,15,Economic,System,Economic - System,SOLR,314,604
4,27,2018,15,Economic,System,Economic - System,WIND,11,31
4,27,2018,16,Economic,Local,Economic - Local,SOLR,72,4
4,27,2018,16,Economic,System,Economic - System,SOLR,753,1030
4,27,2018,16,Economic,System,Economic - System,WIND,222,262
4,27,2018,17,Economic,System,Economic - System,SOLR,927,1380
4,27,2018,17,Economic,System,Economic - System,WIND,174,280
4,27,2018,18,Economic,System,Economic - System,SOLR,294,729
4,27,2018,18,Economic,System,Economic - System,WIND,111,226
4,27,2018,19,Economic,System,Economic - System,SOLR,61,235
4,27,2018,19,Economic,System,Economic - System,WIND,80,272
4,27,2018,20,Economic,System,Economic - System,SOLR,0,2
4,28,2018,7,Economic,System,Economic - System,SOLR,4,40
4,28,2018,8,Economic,System,Economic - System,SOLR,455,1254
4,28,2018,8,Economic,System,Economic - System,WIND,62,156
4,28,2018,9,Economic,System,Economic - System,SOLR,800,1412
4,28,2018,9,Economic,System,Economic - System,WIND,129,192
4,28,2018,10,Economic,System,Economic - System,SOLR,1329,1536
4,28,2018,10,Economic,System,Economic - System,WIND,161,158
4,28,2018,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,5,2
4,28,2018,11,Economic,Local,Economic - Local,SOLR,11,9
4,28,2018,11,Economic,System,Economic - System,SOLR,879,999
4,28,2018,11,Economic,System,Economic - System,WIND,121,126
4,28,2018,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,15,19
4,28,2018,12,Economic,Local,Economic - Local,SOLR,15,12
4,28,2018,12,Economic,System,Economic - System,SOLR,710,784
4,28,2018,12,Economic,System,Economic - System,WIND,10,58
4,28,2018,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,12
4,28,2018,13,Economic,Local,Economic - Local,SOLR,169,364
4,28,2018,13,Economic,System,Economic - System,SOLR,655,697
4,28,2018,13,Economic,System,Economic - System,WIND,5,22
4,28,2018,14,Economic,Local,Economic - Local,SOLR,52,14
4,28,2018,14,Economic,System,Economic - System,SOLR,736,939
4,28,2018,14,Economic,System,Economic - System,WIND,78,268
4,28,2018,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,10,14
4,28,2018,15,Economic,Local,Economic - Local,SOLR,172,14
4,28,2018,15,Economic,System,Economic - System,SOLR,664,888
4,28,2018,15,Economic,System,Economic - System,WIND,75,152
4,28,2018,15,SelfSchCut,Local,SelfSchCut - Local,SOLR,14,20
4,28,2018,16,Economic,Local,Economic - Local,SOLR,11,19
4,28,2018,16,Economic,System,Economic - System,SOLR,710,868
4,28,2018,16,Economic,System,Economic - System,WIND,15,8
4,28,2018,16,SelfSchCut,Local,SelfSchCut - Local,SOLR,12,14
4,28,2018,17,Economic,Local,Economic - Local,SOLR,27,13
4,28,2018,17,Economic,System,Economic - System,SOLR,331,660
4,28,2018,17,Economic,System,Economic - System,WIND,12,51
4,28,2018,17,SelfSchCut,Local,SelfSchCut - Local,SOLR,4,18
4,28,2018,18,Economic,Local,Economic - Local,SOLR,5,7
4,28,2018,18,Economic,System,Economic - System,SOLR,370,720
4,28,2018,18,Economic,System,Economic - System,WIND,94,280
4,28,2018,18,SelfSchCut,Local,SelfSchCut - Local,SOLR,5,9
4,28,2018,19,Economic,System,Economic - System,SOLR,366,972
4,28,2018,19,Economic,System,Economic - System,WIND,111,318
4,29,2018,7,Economic,System,Economic - System,SOLR,48,196
4,29,2018,7,Economic,System,Economic - System,WIND,96,274
4,29,2018,8,Economic,System,Economic - System,SOLR,498,1319
4,29,2018,8,Economic,System,Economic - System,WIND,163,274
4,29,2018,9,Economic,System,Economic - System,SOLR,1071,1433
4,29,2018,9,Economic,System,Economic - System,WIND,252,255
4,29,2018,9,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,4
4,29,2018,10,Economic,System,Economic - System,SOLR,1091,1560
4,29,2018,10,Economic,System,Economic - System,WIND,228,283
4,29,2018,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,9,14
4,29,2018,11,Economic,Local,Economic - Local,SOLR,36,4
4,29,2018,11,Economic,System,Economic - System,SOLR,498,766
4,29,2018,11,Economic,System,Economic - System,WIND,187,324
4,29,2018,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,3,6
4,29,2018,12,Economic,System,Economic - System,SOLR,964,1256
4,29,2018,12,Economic,System,Economic - System,WIND,256,300
4,29,2018,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,8,3
4,29,2018,13,Economic,System,Economic - System,SOLR,718,915
4,29,2018,13,Economic,System,Economic - System,WIND,127,302
4,29,2018,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,6,9
4,29,2018,14,Economic,Local,Economic - Local,SOLR,2,7
4,29,2018,14,Economic,System,Economic - System,SOLR,718,898
4,29,2018,14,Economic,System,Economic - System,WIND,134,195
4,29,2018,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,5
4,29,2018,15,Economic,System,Economic - System,SOLR,528,713
4,29,2018,15,Economic,System,Economic - System,WIND,97,100
4,29,2018,16,Economic,System,Economic - System,SOLR,276,728
4,29,2018,16,Economic,System,Economic - System,WIND,6,21
4,29,2018,16,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,3
4,29,2018,17,Economic,System,Economic - System,SOLR,419,888
4,29,2018,17,Economic,System,Economic - System,WIND,129,257
4,29,2018,18,Economic,System,Economic - System,SOLR,134,440
4,29,2018,18,Economic,System,Economic - System,WIND,9,89
4,29,2018,19,Economic,System,Economic - System,SOLR,36,178
4,29,2018,19,Economic,System,Economic - System,WIND,38,251
4,30,2018,7,Economic,System,Economic - System,SOLR,3,30
4,30,2018,8,Economic,Local,Economic - Local,SOLR,10,37
4,30,2018,9,Economic,System,Economic - System,SOLR,2,11
4,30,2018,10,Economic,System,Economic - System,SOLR,1,11
4,30,2018,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,3,7
4,30,2018,11,Economic,System,Economic - System,SOLR,11,32
4,30,2018,12,Economic,Local,Economic - Local,SOLR,0,2
4,30,2018,13,Economic,System,Economic - System,SOLR,133,385
4,30,2018,13,Economic,System,Economic - System,WIND,10,14
4,30,2018,14,Economic,Local,Economic - Local,SOLR,113,710
4,30,2018,14,Economic,Local,Economic - Local,WIND,27,133
4,30,2018,15,Economic,System,Economic - System,SOLR,284,560
4,30,2018,15,Economic,System,Economic - System,WIND,11,62
4,30,2018,24,Economic,Local,Economic - Local,WIND,5,39
5,1,2018,1,Economic,Local,Economic - Local,WIND,10,35
5,1,2018,2,Economic,Local,Economic - Local,WIND,6,30
5,1,2018,3,Economic,Local,Economic - Local,WIND,12,30
5,1,2018,4,Economic,Local,Economic - Local,WIND,4,6
5,1,2018,5,Economic,Local,Economic - Local,WIND,8,22
5,1,2018,7,Economic,Local,Economic - Local,SOLR,2,27
5,1,2018,8,Economic,System,Economic - System,SOLR,8,33
5,1,2018,9,Economic,Local,Economic - Local,SOLR,140,265
5,1,2018,10,Economic,Local,Economic - Local,SOLR,301,354
5,1,2018,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,5
5,1,2018,11,Economic,Local,Economic - Local,SOLR,372,429
5,1,2018,12,Economic,Local,Economic - Local,SOLR,317,405
5,1,2018,12,Economic,System,Economic - System,SOLR,23,73
5,1,2018,13,Economic,Local,Economic - Local,SOLR,198,403
5,1,2018,13,Economic,System,Economic - System,SOLR,12,12
5,1,2018,14,Economic,Local,Economic - Local,SOLR,92,226
5,1,2018,15,Economic,Local,Economic - Local,SOLR,7,73
5,1,2018,16,Economic,Local,Economic - Local,SOLR,30,128
5,1,2018,17,Economic,Local,Economic - Local,SOLR,2,9
5,1,2018,17,Economic,System,Economic - System,SOLR,3,11
5,1,2018,19,Economic,Local,Economic - Local,WIND,1,6
5,2,2018,7,Economic,Local,Economic - Local,SOLR,0,2
5,2,2018,8,Economic,Local,Economic - Local,SOLR,31,211
5,2,2018,9,Economic,Local,Economic - Local,SOLR,93,498
5,2,2018,9,Economic,Local,Economic - Local,WIND,112,224
5,2,2018,10,Economic,Local,Economic - Local,SOLR,573,743
5,2,2018,10,Economic,Local,Economic - Local,WIND,203,221
5,2,2018,11,Economic,Local,Economic - Local,SOLR,579,621
5,2,2018,11,Economic,Local,Economic - Local,WIND,115,193
5,2,2018,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,1
5,2,2018,12,Economic,Local,Economic - Local,SOLR,460,630
5,2,2018,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,4
5,2,2018,13,Economic,Local,Economic - Local,SOLR,628,642
5,2,2018,13,Economic,Local,Economic - Local,WIND,52,238
5,2,2018,13,Economic,System,Economic - System,SOLR,5,12
5,2,2018,14,Economic,Local,Economic - Local,SOLR,603,726
5,2,2018,14,Economic,Local,Economic - Local,WIND,24,25
5,2,2018,15,Economic,Local,Economic - Local,SOLR,571,648
5,2,2018,15,Economic,Local,Economic - Local,WIND,16,53
5,2,2018,15,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,7
5,2,2018,16,Economic,Local,Economic - Local,SOLR,302,541
5,2,2018,16,Economic,Local,Economic - Local,WIND,129,224
5,2,2018,17,Economic,Local,Economic - Local,SOLR,686,1175
5,2,2018,17,Economic,Local,Economic - Local,WIND,163,220
5,2,2018,17,Economic,System,Economic - System,SOLR,48,15
5,2,2018,17,Economic,System,Economic - System,WIND,25,21
5,2,2018,18,Economic,Local,Economic - Local,SOLR,412,528
5,2,2018,18,Economic,Local,Economic - Local,WIND,191,205
5,2,2018,18,Economic,System,Economic - System,SOLR,59,380
5,2,2018,18,Economic,System,Economic - System,WIND,5,12
5,2,2018,19,Economic,Local,Economic - Local,SOLR,76,268
5,2,2018,19,Economic,System,Economic - System,SOLR,14,143
5,2,2018,19,Economic,System,Economic - System,WIND,3,19
5,2,2018,20,Economic,Local,Economic - Local,WIND,204,235
5,2,2018,21,Economic,Local,Economic - Local,WIND,198,222
5,2,2018,22,Economic,Local,Economic - Local,WIND,63,170
5,2,2018,23,Economic,Local,Economic - Local,WIND,75,181
5,2,2018,24,Economic,Local,Economic - Local,WIND,15,93
5,3,2018,1,Economic,Local,Economic - Local,WIND,17,44
5,3,2018,2,Economic,Local,Economic - Local,WIND,54,76
5,3,2018,3,Economic,Local,Economic - Local,WIND,97,134
5,3,2018,4,Economic,Local,Economic - Local,WIND,79,109
5,3,2018,5,Economic,Local,Economic - Local,WIND,102,124
5,3,2018,5,Economic,System,Economic - System,WIND,1,16
5,3,2018,6,Economic,Local,Economic - Local,WIND,105,130
5,3,2018,7,Economic,Local,Economic - Local,WIND,114,138
5,3,2018,7,SelfSchCut,Local,SelfSchCut - Local,WIND,2,12
5,3,2018,8,Economic,Local,Economic - Local,SOLR,94,390
5,3,2018,8,Economic,Local,Economic - Local,WIND,9,4
5,3,2018,9,Economic,Local,Economic - Local,SOLR,308,553
5,3,2018,10,Economic,Local,Economic - Local,SOLR,361,666
5,3,2018,10,Economic,Local,Economic - Local,WIND,57,36
5,3,2018,11,Economic,Local,Economic - Local,SOLR,510,710
5,3,2018,11,Economic,Local,Economic - Local,WIND,110,63
5,3,2018,12,Economic,Local,Economic - Local,SOLR,372,564
5,3,2018,12,Economic,Local,Economic - Local,WIND,97,114
5,3,2018,13,Economic,Local,Economic - Local,SOLR,432,436
5,3,2018,13,Economic,Local,Economic - Local,WIND,85,116
5,3,2018,14,Economic,Local,Economic - Local,SOLR,539,697
5,3,2018,14,Economic,Local,Economic - Local,WIND,52,40
5,3,2018,14,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,3
5,3,2018,15,Economic,Local,Economic - Local,SOLR,575,640
5,3,2018,15,SelfSchCut,Local,SelfSchCut - Local,SOLR,0,1
5,3,2018,16,Economic,Local,Economic - Local,SOLR,611,655
5,3,2018,17,Economic,Local,Economic - Local,SOLR,537,670
5,3,2018,17,Economic,Local,Economic - Local,WIND,2,5
5,3,2018,18,Economic,Local,Economic - Local,SOLR,339,457
5,3,2018,19,Economic,Local,Economic - Local,SOLR,6,61
5,3,2018,20,Economic,Local,Economic - Local,WIND,37,138
5,3,2018,21,Economic,Local,Economic - Local,WIND,130,160
5,3,2018,22,Economic,Local,Economic - Local,WIND,58,130
5,3,2018,23,Economic,Local,Economic - Local,WIND,99,168
5,3,2018,24,Economic,Local,Economic - Local,WIND,54,103
5,4,2018,1,Economic,Local,Economic - Local,WIND,71,119
5,4,2018,2,Economic,Local,Economic - Local,WIND,151,249
5,4,2018,3,Economic,Local,Economic - Local,WIND,12,63
5,4,2018,7,Economic,Local,Economic - Local,SOLR,1,12
5,4,2018,8,Economic,Local,Economic - Local,SOLR,28,146
5,4,2018,9,Economic,Local,Economic - Local,SOLR,5,4
5,4,2018,9,Economic,System,Economic - System,SOLR,3,28
5,4,2018,10,Economic,Local,Economic - Local,SOLR,41,137
5,4,2018,11,Economic,Local,Economic - Local,SOLR,18,48
5,4,2018,12,Economic,Local,Economic - Local,SOLR,9,13
5,4,2018,12,Economic,Local,Economic - Local,WIND,0,2
5,4,2018,13,Economic,Local,Economic - Local,SOLR,9,10
5,4,2018,13,Economic,Local,Economic - Local,WIND,1,12
5,4,2018,14,Economic,Local,Economic - Local,SOLR,96,229
5,4,2018,15,Economic,Local,Economic - Local,SOLR,137,243
5,4,2018,16,Economic,Local,Economic - Local,SOLR,85,216
5,4,2018,17,Economic,Local,Economic - Local,SOLR,26,77
5,4,2018,18,Economic,Local,Economic - Local,SOLR,2,12
5,4,2018,19,Economic,System,Economic - System,SOLR,0,2
5,4,2018,24,Economic,Local,Economic - Local,WIND,11,20
5,5,2018,7,Economic,System,Economic - System,SOLR,6,30
5,5,2018,8,Economic,Local,Economic - Local,WIND,4,25
5,5,2018,8,Economic,System,Economic - System,SOLR,11,14
5,5,2018,9,Economic,System,Economic - System,SOLR,3,12
5,5,2018,10,Economic,Local,Economic - Local,SOLR,3,10
5,5,2018,10,Economic,System,Economic - System,SOLR,1,1
5,5,2018,11,Economic,Local,Economic - Local,SOLR,4,11
5,5,2018,12,Economic,Local,Economic - Local,SOLR,7,11
5,5,2018,13,Economic,Local,Economic - Local,SOLR,2,8
5,5,2018,14,Economic,Local,Economic - Local,SOLR,3,4
5,5,2018,14,Economic,System,Economic - System,SOLR,2,10
5,5,2018,15,Economic,Local,Economic - Local,SOLR,6,26
5,5,2018,16,Economic,Local,Economic - Local,SOLR,1,10
5,5,2018,18,Economic,Local,Economic - Local,SOLR,41,263
5,5,2018,19,Economic,Local,Economic - Local,WIND,17,38
5,5,2018,20,Economic,Local,Economic - Local,WIND,4,23
5,5,2018,23,Economic,Local,Economic - Local,WIND,2,24
5,5,2018,24,Economic,Local,Economic - Local,WIND,119,148
5,5,2018,24,SelfSchCut,Local,SelfSchCut - Local,WIND,2,20
5,6,2018,1,Economic,Local,Economic - Local,WIND,142,143
5,6,2018,1,SelfSchCut,Local,SelfSchCut - Local,WIND,3,11
5,6,2018,2,Economic,Local,Economic - Local,WIND,150,151
5,6,2018,2,SelfSchCut,Local,SelfSchCut - Local,WIND,4,12
5,6,2018,3,Economic,Local,Economic - Local,WIND,146,157
5,6,2018,4,Economic,Local,Economic - Local,WIND,139,155
5,6,2018,4,SelfSchCut,Local,SelfSchCut - Local,WIND,3,11
5,6,2018,5,Economic,Local,Economic - Local,WIND,53,118
5,6,2018,6,Economic,Local,Economic - Local,WIND,30,62
5,6,2018,8,Economic,Local,Economic - Local,SOLR,2,6
5,6,2018,8,Economic,Local,Economic - Local,WIND,37,148
5,6,2018,9,Economic,Local,Economic - Local,SOLR,14,65
5,6,2018,10,Economic,Local,Economic - Local,SOLR,10,12
5,6,2018,10,Economic,System,Economic - System,SOLR,0,2
5,6,2018,11,Economic,Local,Economic - Local,SOLR,22,23
5,6,2018,11,Economic,System,Economic - System,SOLR,142,340
5,6,2018,11,Economic,System,Economic - System,WIND,6,20
5,6,2018,12,Economic,Local,Economic - Local,SOLR,39,50
5,6,2018,13,Economic,Local,Economic - Local,SOLR,38,61
5,6,2018,13,SelfSchCut,Local,SelfSchCut - Local,SOLR,2,3
5,6,2018,14,Economic,Local,Economic - Local,SOLR,35,99
5,6,2018,14,Economic,Local,Economic - Local,WIND,16,36
5,6,2018,14,Economic,System,Economic - System,SOLR,3,2
5,6,2018,15,Economic,Local,Economic - Local,SOLR,48,200
5,6,2018,15,Economic,Local,Economic - Local,WIND,13,36
5,6,2018,15,Economic,System,Economic - System,SOLR,8,9
5,6,2018,16,Economic,Local,Economic - Local,SOLR,149,366
5,6,2018,16,Economic,System,Economic - System,SOLR,33,105
5,6,2018,17,Economic,System,Economic - System,SOLR,23,67
5,6,2018,18,Economic,Local,Economic - Local,SOLR,19,94
5,6,2018,19,Economic,Local,Economic - Local,SOLR,0,2
5,6,2018,19,Economic,Local,Economic - Local,WIND,10,34
5,6,2018,21,Economic,Local,Economic - Local,WIND,2,22
5,7,2018,2,Economic,System,Economic - System,WIND,10,38
5,7,2018,3,Economic,System,Economic - System,WIND,48,220
5,7,2018,4,Economic,System,Economic - System,WIND,60,221
5,7,2018,6,Economic,System,Economic - System,WIND,7,37
5,7,2018,8,Economic,System,Economic - System,SOLR,53,334
5,7,2018,8,Economic,System,Economic - System,WIND,8,34
5,7,2018,9,Economic,Local,Economic - Local,SOLR,15,9
5,7,2018,9,Economic,System,Economic - System,SOLR,74,284
5,7,2018,9,Economic,System,Economic - System,WIND,5,6
5,7,2018,10,Economic,Local,Economic - Local,SOLR,29,40
5,7,2018,10,Economic,System,Economic - System,SOLR,340,652
5,7,2018,10,Economic,System,Economic - System,WIND,10,27
5,7,2018,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,1
5,7,2018,11,Economic,Local,Economic - Local,SOLR,17,10
5,7,2018,11,Economic,System,Economic - System,SOLR,126,386
5,7,2018,11,Economic,System,Economic - System,WIND,3,12
5,7,2018,12,Economic,Local,Economic - Local,SOLR,57,53
5,7,2018,12,Economic,System,Economic - System,SOLR,18,122
5,7,2018,13,Economic,Local,Economic - Local,SOLR,22,70
5,7,2018,13,Economic,System,Economic - System,SOLR,2,13
5,7,2018,14,Economic,Local,Economic - Local,SOLR,12,61
5,7,2018,15,Economic,Local,Economic - Local,SOLR,6,7
5,7,2018,16,Economic,Local,Economic - Local,SOLR,1,3
5,7,2018,17,Economic,System,Economic - System,SOLR,1,7
5,7,2018,18,Economic,System,Economic - System,SOLR,1,9
5,7,2018,19,Economic,System,Economic - System,SOLR,1,8
5,7,2018,20,Economic,System,Economic - System,SOLR,0,2
5,8,2018,3,Economic,Local,Economic - Local,WIND,10,35
5,8,2018,6,Economic,Local,Economic - Local,WIND,2,21
5,8,2018,7,Economic,Local,Economic - Local,WIND,9,37
5,8,2018,8,Economic,Local,Economic - Local,SOLR,7,30
5,8,2018,9,Economic,Local,Economic - Local,SOLR,58,275
5,8,2018,10,Economic,Local,Economic - Local,SOLR,1,2
5,8,2018,10,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,7
5,8,2018,11,Economic,Local,Economic - Local,SOLR,157,310
5,8,2018,11,SelfSchCut,Local,SelfSchCut - Local,SOLR,3,6
5,8,2018,12,Economic,Local,Economic - Local,SOLR,267,343
5,8,2018,12,SelfSchCut,Local,SelfSchCut - Local,SOLR,1,5
5,8,2018,13,Economic,Local,Economic - Local,SOLR,136,215
5,8,2018,14,Economic,Local,Economic - Local,SOLR,104,137
5,8,2018,14,Economic,Local,Economic - Local,WIND,5,55
5,8,2018,15,Economic,Local,Economic - Local,SOLR,87,211
5,8,2018,15,Economic,Local,Economic - Local,WIND,84,104
5,8,2018,16,Economic,Local,Economic - Local,SOLR,2,15
5,8,2018,17,Economic,Local,Economic - Local,WIND,21,53
5,8,2018,17,Economic,System,Economic - System,SOLR,5,55
5,8,2018,18,Economic,System,Economic - System,SOLR,2,20
5,9,2018,7,Economic,Local,Economic - Local,WIND,17,39
5,9,2018,8,Economic,Local,Economic - Local,SOLR,44,119
5,9,2018,9,Economic,Local,Economic - Local,SOLR,241,636
5,9,2018,9,Economic,System,Economic - System,SOLR,369,676
5,9,2018,9,Economic,System,Economic - System,WIND,19,42
5,9,2018,10,Economic,Local,Economic - Local,SOLR,295,1288
5,9,2018,10,Economic,Local,Economic - Local,WIND,17,86
5,9,2018,10,Economic,System,Economic - System,SOLR,330,127
5,9,2018,11,Economic,Local,Economic - Local,SOLR,15,14
5,9,2018,11,Economic,System,Economic - System,SOLR,188,473
5,9,2018,12,Economic,Local,Economic - Local,SOLR,17,22
5,9,2018,12,Economic,Local,Economic - Local,WIND,29,141
5,9,2018,12,SelfSchCut,Local,SelfSchCut - Local,WIND,20,239
5,9,2018,13,Economic,Local,Economic - Local,SOLR,18,19
5,9,2018,13,Economic,System,Economic - System,SOLR,88,303
5,9,2018,13,Economic,System,Economic - System,WIND,5,25
5,9,2018,14,Economic,Local,Economic - Local,SOLR,21,25
5,9,2018,14,Economic,System,Economic - System,SOLR,0,2
5,9,2018,15,Economic,Local,Economic - Local,SOLR,21,24
5,9,2018,16,Economic,Local,Economic - Local,SOLR,13,18
5,9,2018,17,Economic,Local,Economic - Local,SOLR,8,5
5,9,2018,17,Economic,Local,Economic - Local,WIND,6,19
5,9,2018,17,Economic,System,Economic - System,SOLR,8,10
5,9,2018,18,Economic,Local,Economic - Local,WIND,78,100
5,9,2018,19,Economic,Local,Economic - Local,WIND,41,74
